Unnamed: 0,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration,time_difference
13,13.004,830.6093951598903,17.5,0,0.0,test2,p12,0,0,0,0,0.9,-13.004
14,14.01,783.9908719634985,17.5,0,0.0,test2,p12,0,0,0,1,0.9,-14.01
15,15.008,349.2282314330039,1.0,1,15.675,test2,p12,1,1,1,1,0.9,0.6670000000000016
16,16.003,261.6255653005986,1.0,0,0.0,test2,p12,0,0,0,0,0.9,-16.003
17,17.003,466.1637615180899,1.0,0,0.0,test2,p12,0,0,0,1,0.9,-17.003
18,18.004,440.0,1.0,0,0.0,test2,p12,0,0,0,0,0.9,-18.004
19,19.014,329.6275569128699,-17.5,0,0.0,test2,p12,0,1,1,1,0.9,-19.014
20,20.011,349.2282314330039,-17.5,0,0.0,test2,p12,0,0,0,1,0.9,-20.011
21,21.005,293.6647679174076,-17.5,0,0.0,test2,p12,0,0,0,0,0.9,-21.005
22,22.013,880.0,-17.5,0,0.0,test2,p12,0,0,0,1,0.9,-22.013
23,23.005,329.6275569128699,1.0,1,23.688,test2,p12,1,1,1,1,0.9,0.6829999999999998
24,24.007,277.1826309768721,1.0,0,0.0,test2,p12,0,0,0,0,0.9,-24.007
25,25.002,277.1826309768721,1.0,0,0.0,test2,p12,0,0,0,1,0.9,-25.002
26,26.015,587.3295358348151,1.0,0,0.0,test2,p12,0,0,0,0,0.9,-26.015
27,27.014,466.1637615180899,17.5,0,0.0,test2,p12,0,1,1,1,0.9,-27.014
28,28.0,391.99543598174927,17.5,0,0.0,test2,p12,0,0,0,1,0.9,-28.0
29,29.005,493.8833012561241,17.5,0,0.0,test2,p12,0,0,0,0,0.9,-29.005
30,30.014,415.3046975799451,17.5,0,0.0,test2,p12,0,0,0,1,0.9,-30.014
31,31.009,493.8833012561241,17.5,0,0.0,test2,p12,1,1,0,1,0.9,-31.009
32,32.009,415.3046975799451,17.5,0,0.0,test2,p12,0,0,0,0,0.9,-32.009
33,33.015,523.2511306011972,17.5,0,0.0,test2,p12,0,0,0,1,0.9,-33.015
34,34.01,277.1826309768721,17.5,0,0.0,test2,p12,0,0,0,0,0.9,-34.01
35,35.003,277.1826309768721,17.5,0,0.0,test2,p12,0,1,0,1,0.9,-35.003
36,36.015,349.2282314330039,17.5,0,0.0,test2,p12,0,0,0,1,0.9,-36.015
37,37.015,622.2539674441618,17.5,0,0.0,test2,p12,0,0,0,0,0.9,-37.015
38,38.0,587.3295358348151,17.5,0,0.0,test2,p12,0,0,0,1,0.9,-38.0
39,39.014,329.6275569128699,1.0,1,39.764,test2,p12,1,1,1,1,0.9,0.75
40,40.014,554.3652619537442,1.0,0,0.0,test2,p12,0,0,0,0,0.9,-40.014
41,41.011,277.1826309768721,1.0,0,0.0,test2,p12,0,0,0,1,0.9,-41.011
42,42.008,329.6275569128699,1.0,0,0.0,test2,p12,0,0,0,0,0.9,-42.008
43,43.008,698.4564628660078,1.0,0,0.0,test2,p12,1,1,0,1,0.9,-43.008
44,44.015,391.99543598174927,1.0,0,0.0,test2,p12,0,0,0,1,0.9,-44.015
45,45.004,391.99543598174927,1.0,0,0.0,test2,p12,0,0,0,0,0.9,-45.004
46,46.004,659.2551138257398,1.0,0,0.0,test2,p12,0,0,0,1,0.9,-46.004
47,47.008,233.08188075904496,1.0,0,0.0,test2,p12,1,1,0,1,0.9,-47.008
48,48.008,415.3046975799451,1.0,0,0.0,test2,p12,0,0,0,0,0.9,-48.008
49,49.015,622.2539674441618,1.0,0,0.0,test2,p12,0,0,0,1,0.9,-49.015
50,50.01,880.0,1.0,0,0.0,test2,p12,0,0,0,0,0.9,-50.01
51,51.01,554.3652619537442,-17.5,0,0.0,test2,p12,0,1,1,1,0.9,-51.01
52,52.005,261.6255653005986,1.0,1,53.098,test2,p12,1,0,1,1,0.9,1.0929999999999964
53,53.004,349.2282314330039,1.0,1,53.098,test2,p12,0,0,0,0,0.9,0.0940000000000012
54,54.002,466.1637615180899,17.5,1,54.826,test2,p12,1,0,1,1,0.9,0.8239999999999981
55,55.011,783.9908719634985,1.0,0,0.0,test2,p12,0,1,1,0,0.9,-55.011
0,0.016,659.2551138257398,-17.5,0,0.0,test3,p12,0,0,0,0,0.9,-0.016
1,1.012,246.9416506280621,-17.5,0,0.0,test3,p12,0,0,0,1,0.9,-1.012
2,2.015,587.3295358348151,-17.5,0,0.0,test3,p12,0,0,0,0,0.9,-2.015
3,3.008,261.6255653005986,1.0,0,0.0,test3,p12,0,1,1,1,0.9,-3.008
4,4.007,233.08188075904496,1.0,0,0.0,test3,p12,0,0,0,1,0.9,-4.007
5,5.01,493.8833012561241,1.0,0,0.0,test3,p12,0,0,0,0,0.9,-5.01
6,6.0,329.6275569128699,1.0,0,0.0,test3,p12,0,0,0,1,0.9,-6.0
7,7.007,311.1269837220809,17.5,0,0.0,test3,p12,0,1,1,1,0.9,-7.007
8,8.008,246.9416506280621,17.5,0,0.0,test3,p12,0,0,0,0,0.9,-8.008
9,9.003,783.9908719634985,17.5,0,0.0,test3,p12,0,0,0,1,0.9,-9.003
10,10.015,220.0,17.5,0,0.0,test3,p12,0,0,0,0,0.9,-10.015
11,11.008,311.1269837220809,17.5,0,0.0,test3,p12,1,1,0,1,0.9,-11.008
12,12.001,587.3295358348151,17.5,0,0.0,test3,p12,0,0,0,1,0.9,-12.001
13,13.001,587.3295358348151,17.5,0,0.0,test3,p12,0,0,0,0,0.9,-13.001
14,14.013,369.9944227116344,1.0,0,0.0,test3,p12,0,0,1,1,0.9,-14.013
15,15.007,293.6647679174076,1.0,0,0.0,test3,p12,1,1,0,1,0.9,-15.007
16,16.014,311.1269837220809,1.0,0,0.0,test3,p12,0,0,0,0,0.9,-16.014
17,17.001,391.99543598174927,1.0,0,0.0,test3,p12,0,0,0,1,0.9,-17.001
18,18.001,261.6255653005986,1.0,0,0.0,test3,p12,0,0,0,0,0.9,-18.001
19,19.009,880.0,-17.5,1,19.587,test3,p12,1,1,1,1,0.9,0.5779999999999994
20,20.014,659.2551138257398,-17.5,0,0.0,test3,p12,0,0,0,1,0.9,-20.014
21,21.005,277.1826309768721,-17.5,0,0.0,test3,p12,0,0,0,0,0.9,-21.005
22,22.007,523.2511306011972,1.0,1,22.836,test3,p12,1,0,1,1,0.9,0.8289999999999971
23,23.002,739.9888454232688,1.0,0,0.0,test3,p12,0,1,0,1,0.9,-23.002
24,24.015,466.1637615180899,1.0,0,0.0,test3,p12,0,0,0,0,0.9,-24.015
25,25.005,554.3652619537442,17.5,0,0.0,test3,p12,0,0,1,1,0.9,-25.005
26,26.015,293.6647679174076,17.5,0,0.0,test3,p12,0,0,0,0,0.9,-26.015
27,27.0,391.99543598174927,17.5,0,0.0,test3,p12,0,1,0,1,0.9,-27.0
28,28.011,277.1826309768721,17.5,0,0.0,test3,p12,0,0,0,1,0.9,-28.011
29,29.007,783.9908719634985,17.5,0,0.0,test3,p12,0,0,0,0,0.9,-29.007
30,30.0,277.1826309768721,17.5,0,0.0,test3,p12,0,0,0,1,0.9,-30.0
31,31.007,369.9944227116344,1.0,0,0.0,test3,p12,0,1,1,1,0.9,-31.007
32,32.014,622.2539674441618,1.0,0,0.0,test3,p12,0,0,0,0,0.9,-32.014
33,33.014,523.2511306011972,1.0,0,0.0,test3,p12,0,0,0,1,0.9,-33.014
34,34.012,659.2551138257398,1.0,0,0.0,test3,p12,0,0,0,0,0.9,-34.012
35,35.003,523.2511306011972,-17.5,1,35.581,test3,p12,1,1,1,1,0.9,0.578000000000003
36,36.011,369.9944227116344,-17.5,0,0.0,test3,p12,0,0,0,1,0.9,-36.011
37,37.012,246.9416506280621,-17.5,0,0.0,test3,p12,0,0,0,0,0.9,-37.012
38,38.008,523.2511306011972,-17.5,0,0.0,test3,p12,0,0,0,1,0.9,-38.008
39,39.008,220.0,-17.5,0,0.0,test3,p12,0,1,0,1,0.9,-39.008
40,40.011,220.0,-17.5,0,0.0,test3,p12,0,0,0,0,0.9,-40.011
41,41.007,783.9908719634985,-17.5,0,0.0,test3,p12,0,0,0,1,0.9,-41.007
42,42.006,659.2551138257398,-17.5,0,0.0,test3,p12,0,0,0,0,0.9,-42.006
43,43.003,659.2551138257398,1.0,1,43.659,test3,p12,1,1,1,1,0.9,0.6559999999999988
44,44.003,391.99543598174927,1.0,0,0.0,test3,p12,0,0,0,1,0.9,-44.003
45,45.008,329.6275569128699,1.0,0,0.0,test3,p12,0,0,0,0,0.9,-45.008
46,46.008,659.2551138257398,1.0,0,0.0,test3,p12,0,0,0,1,0.9,-46.008
47,47.015,523.2511306011972,1.0,0,0.0,test3,p12,1,1,0,1,0.9,-47.015
48,48.011,830.6093951598903,1.0,0,0.0,test3,p12,0,0,0,0,0.9,-48.011
49,49.004,698.4564628660078,1.0,0,0.0,test3,p12,0,0,0,1,0.9,-49.004
50,50.015,739.9888454232688,1.0,0,0.0,test3,p12,0,0,0,0,0.9,-50.015
51,51.014,311.1269837220809,1.0,0,0.0,test3,p12,1,1,0,1,0.9,-51.014
52,52.015,440.0,1.0,0,0.0,test3,p12,0,0,0,1,0.9,-52.015
53,53.009,587.3295358348151,1.0,0,0.0,test3,p12,0,0,0,0,0.9,-53.009
54,54.015,261.6255653005986,17.5,1,54.652,test3,p12,1,0,1,1,0.9,0.6370000000000005
55,55.012,783.9908719634985,1.0,0,0.0,test3,p12,0,1,1,0,0.9,-55.012
0,0.016,698.4564628660078,-17.5,0,0.0,test4,p12,0,0,0,0,0.9,-0.016
1,1.008,830.6093951598903,-17.5,0,0.0,test4,p12,0,0,0,1,0.9,-1.008
2,2.011,391.99543598174927,-17.5,0,0.0,test4,p12,0,0,0,0,0.9,-2.011
3,3.012,277.1826309768721,1.0,1,3.733,test4,p12,1,1,1,1,0.9,0.7210000000000001
4,4.014,783.9908719634985,1.0,0,0.0,test4,p12,0,0,0,1,0.9,-4.014
5,5.013,659.2551138257398,1.0,0,0.0,test4,p12,0,0,0,0,0.9,-5.013
6,6.006,277.1826309768721,1.0,0,0.0,test4,p12,0,0,0,1,0.9,-6.006
7,7.011,369.9944227116344,1.0,0,0.0,test4,p12,1,1,0,1,0.9,-7.011
8,8.0,440.0,1.0,0,0.0,test4,p12,0,0,0,0,0.9,-8.0
9,9.008,440.0,17.5,0,0.0,test4,p12,0,0,1,1,0.9,-9.008
10,10.008,622.2539674441618,17.5,0,0.0,test4,p12,0,0,0,0,0.9,-10.008
11,11.014,369.9944227116344,17.5,0,0.0,test4,p12,1,1,0,1,0.9,-11.014
12,12.001,554.3652619537442,17.5,0,0.0,test4,p12,0,0,0,1,0.9,-12.001
13,13.017,587.3295358348151,17.5,0,0.0,test4,p12,0,0,0,0,0.9,-13.017
14,14.015,349.2282314330039,17.5,0,0.0,test4,p12,1,0,0,1,0.9,-14.015
15,15.015,369.9944227116344,1.0,0,0.0,test4,p12,0,1,1,1,0.9,-15.015
16,16.008,293.6647679174076,1.0,0,0.0,test4,p12,0,0,0,0,0.9,-16.008
17,17.015,698.4564628660078,1.0,0,0.0,test4,p12,0,0,0,1,0.9,-17.015
18,18.009,739.9888454232688,1.0,0,0.0,test4,p12,0,0,0,0,0.9,-18.009
19,19.004,233.08188075904496,-17.5,0,0.0,test4,p12,0,1,1,1,0.9,-19.004
20,20.013,261.6255653005986,-17.5,0,0.0,test4,p12,0,0,0,1,0.9,-20.013
21,21.001,587.3295358348151,-17.5,0,0.0,test4,p12,0,0,0,0,0.9,-21.001
22,22.013,830.6093951598903,-17.5,0,0.0,test4,p12,0,0,0,1,0.9,-22.013
23,23.008,220.0,-17.5,0,0.0,test4,p12,0,1,0,1,0.9,-23.008
24,24.008,277.1826309768721,-17.5,0,0.0,test4,p12,0,0,0,0,0.9,-24.008
25,25.008,587.3295358348151,1.0,1,25.678,test4,p12,1,0,1,1,0.9,0.6700000000000017
26,26.006,311.1269837220809,1.0,0,0.0,test4,p12,0,0,0,0,0.9,-26.006
27,27.007,523.2511306011972,1.0,0,0.0,test4,p12,0,1,0,1,0.9,-27.007
28,28.004,830.6093951598903,1.0,0,0.0,test4,p12,0,0,0,1,0.9,-28.004
29,29.0,415.3046975799451,1.0,0,0.0,test4,p12,0,0,0,0,0.9,-29.0
30,30.001,415.3046975799451,1.0,0,0.0,test4,p12,0,0,0,1,0.9,-30.001
31,31.003,830.6093951598903,17.5,1,31.734,test4,p12,1,1,1,1,0.9,0.7310000000000016
32,32.007,391.99543598174927,17.5,0,0.0,test4,p12,0,0,0,0,0.9,-32.007
33,33.004,329.6275569128699,17.5,0,0.0,test4,p12,0,0,0,1,0.9,-33.004
34,34.015,293.6647679174076,17.5,0,0.0,test4,p12,0,0,0,0,0.9,-34.015
35,35.004,493.8833012561241,1.0,1,35.777,test4,p12,1,1,1,1,0.9,0.7730000000000032
36,36.013,659.2551138257398,1.0,0,0.0,test4,p12,0,0,0,1,0.9,-36.013
37,37.009,659.2551138257398,1.0,0,0.0,test4,p12,0,0,0,0,0.9,-37.009
38,38.006,493.8833012561241,1.0,0,0.0,test4,p12,0,0,0,1,0.9,-38.006
39,39.01,622.2539674441618,-17.5,0,0.0,test4,p12,0,1,1,1,0.9,-39.01
40,40.01,698.4564628660078,-17.5,0,0.0,test4,p12,0,0,0,0,0.9,-40.01
41,41.01,440.0,-17.5,0,0.0,test4,p12,1,0,0,1,0.9,-41.01
42,42.01,261.6255653005986,-17.5,0,0.0,test4,p12,0,0,0,0,0.9,-42.01
43,43.013,440.0,-17.5,0,0.0,test4,p12,0,1,0,1,0.9,-43.013
44,44.01,493.8833012561241,-17.5,0,0.0,test4,p12,0,0,0,1,0.9,-44.01
45,45.015,277.1826309768721,-17.5,0,0.0,test4,p12,0,0,0,0,0.9,-45.015
46,46.009,739.9888454232688,-17.5,0,0.0,test4,p12,0,0,0,1,0.9,-46.009
47,47.011,233.08188075904496,-17.5,0,0.0,test4,p12,0,1,0,1,0.9,-47.011
48,48.006,466.1637615180899,-17.5,0,0.0,test4,p12,0,0,0,0,0.9,-48.006
49,49.008,261.6255653005986,-17.5,0,0.0,test4,p12,0,0,0,1,0.9,-49.008
50,50.012,466.1637615180899,-17.5,0,0.0,test4,p12,0,0,0,0,0.9,-50.012
51,51.008,293.6647679174076,-17.5,0,0.0,test4,p12,1,1,0,1,0.9,-51.008
52,52.007,659.2551138257398,-17.5,0,0.0,test4,p12,0,0,0,1,0.9,-52.007
53,53.002,659.2551138257398,-17.5,0,0.0,test4,p12,0,0,0,0,0.9,-53.002
54,54.009,349.2282314330039,1.0,0,0.0,test4,p12,0,0,1,1,0.9,-54.009
55,55.014,698.4564628660078,17.5,1,55.795,test4,p12,1,1,1,0,0.9,0.7809999999999988
0,0.016,415.3046975799451,-17.5,0,0.0,test5,p12,0,0,0,0,0.9,-0.016
1,1.003,783.9908719634985,-17.5,0,0.0,test5,p12,0,0,0,1,0.9,-1.003
2,2.014,246.9416506280621,-17.5,0,0.0,test5,p12,0,0,0,0,0.9,-2.014
3,3.005,415.3046975799451,-17.5,1,3.644,test5,p12,1,1,0,1,0.9,0.6390000000000002
4,4.004,554.3652619537442,-17.5,0,0.0,test5,p12,0,0,0,1,0.9,-4.004
5,5.014,698.4564628660078,-17.5,0,0.0,test5,p12,0,0,0,0,0.9,-5.014
6,6.014,277.1826309768721,1.0,1,6.498,test5,p12,1,0,1,1,0.9,0.484
7,7.014,739.9888454232688,1.0,0,0.0,test5,p12,0,1,0,1,0.9,-7.014
8,8.002,246.9416506280621,1.0,0,0.0,test5,p12,0,0,0,0,0.9,-8.002
9,9.001,391.99543598174927,1.0,0,0.0,test5,p12,0,0,0,1,0.9,-9.001
10,10.0,783.9908719634985,1.0,0,0.0,test5,p12,0,0,0,0,0.9,-10.0
11,11.015,739.9888454232688,1.0,0,0.0,test5,p12,1,1,0,1,0.9,-11.015
12,12.01,622.2539674441618,1.0,0,0.0,test5,p12,0,0,0,1,0.9,-12.01
13,13.01,311.1269837220809,1.0,0,0.0,test5,p12,0,0,0,0,0.9,-13.01
14,14.004,391.99543598174927,1.0,0,0.0,test5,p12,0,0,0,1,0.9,-14.004
15,15.009,554.3652619537442,17.5,1,15.688,test5,p12,1,1,1,1,0.9,0.6790000000000003
16,16.0,783.9908719634985,17.5,0,0.0,test5,p12,0,0,0,0,0.9,-16.0
17,17.008,659.2551138257398,17.5,0,0.0,test5,p12,0,0,0,1,0.9,-17.008
18,18.006,246.9416506280621,17.5,0,0.0,test5,p12,0,0,0,0,0.9,-18.006
19,19.008,587.3295358348151,1.0,0,0.0,test5,p12,0,1,1,1,0.9,-19.008
20,20.003,493.8833012561241,1.0,0,0.0,test5,p12,0,0,0,1,0.9,-20.003
21,21.003,698.4564628660078,1.0,0,0.0,test5,p12,0,0,0,0,0.9,-21.003
22,22.006,554.3652619537442,1.0,0,0.0,test5,p12,0,0,0,1,0.9,-22.006
23,23.004,246.9416506280621,1.0,0,0.0,test5,p12,0,1,0,1,0.9,-23.004
24,24.012,440.0,1.0,0,0.0,test5,p12,0,0,0,0,0.9,-24.012
25,25.008,830.6093951598903,1.0,0,0.0,test5,p12,0,0,0,1,0.9,-25.008
26,26.008,311.1269837220809,1.0,0,0.0,test5,p12,0,0,0,0,0.9,-26.008
27,27.016,440.0,-17.5,1,27.915,test5,p12,1,1,1,1,0.9,0.8990000000000009
28,28.009,220.0,-17.5,0,0.0,test5,p12,0,0,0,1,0.9,-28.009
29,29.01,698.4564628660078,-17.5,0,0.0,test5,p12,0,0,0,0,0.9,-29.01
30,30.015,329.6275569128699,-17.5,0,0.0,test5,p12,0,0,0,1,0.9,-30.015
31,31.015,277.1826309768721,-17.5,0,0.0,test5,p12,1,1,0,1,0.9,-31.015
32,32.009,391.99543598174927,-17.5,0,0.0,test5,p12,0,0,0,0,0.9,-32.009
33,33.002,830.6093951598903,-17.5,0,0.0,test5,p12,0,0,0,1,0.9,-33.002
34,34.005,739.9888454232688,-17.5,0,0.0,test5,p12,0,0,0,0,0.9,-34.005
35,35.009,349.2282314330039,-17.5,0,0.0,test5,p12,0,1,0,1,0.9,-35.009
36,36.011,830.6093951598903,-17.5,0,0.0,test5,p12,0,0,0,1,0.9,-36.011
37,37.002,233.08188075904496,-17.5,0,0.0,test5,p12,0,0,0,0,0.9,-37.002
38,38.001,493.8833012561241,-17.5,0,0.0,test5,p12,0,0,0,1,0.9,-38.001
39,39.01,311.1269837220809,1.0,1,39.609,test5,p12,1,1,1,1,0.9,0.5990000000000038
40,40.006,349.2282314330039,1.0,0,0.0,test5,p12,0,0,0,0,0.9,-40.006
41,41.012,391.99543598174927,1.0,0,0.0,test5,p12,0,0,0,1,0.9,-41.012
42,42.012,440.0,1.0,0,0.0,test5,p12,0,0,0,0,0.9,-42.012
43,43.007,329.6275569128699,17.5,0,0.0,test5,p12,0,1,1,1,0.9,-43.007
44,44.002,493.8833012561241,17.5,0,0.0,test5,p12,1,0,0,1,0.9,-44.002
45,45.012,554.3652619537442,17.5,0,0.0,test5,p12,0,0,0,0,0.9,-45.012
46,46.012,880.0,17.5,0,0.0,test5,p12,0,0,0,1,0.9,-46.012
47,47.009,369.9944227116344,1.0,0,0.0,test5,p12,0,1,1,1,0.9,-47.009
48,48.013,277.1826309768721,1.0,0,0.0,test5,p12,0,0,0,0,0.9,-48.013
49,49.007,587.3295358348151,1.0,0,0.0,test5,p12,0,0,0,1,0.9,-49.007
50,50.007,415.3046975799451,1.0,0,0.0,test5,p12,0,0,0,0,0.9,-50.007
51,51.009,466.1637615180899,-17.5,1,51.729,test5,p12,1,1,1,1,0.9,0.7199999999999989
52,52.008,466.1637615180899,1.0,0,0.0,test5,p12,0,0,1,1,0.9,-52.008
53,53.002,622.2539674441618,1.0,0,0.0,test5,p12,0,0,0,0,0.9,-53.002
54,54.001,493.8833012561241,17.5,1,54.603,test5,p12,1,0,1,1,0.9,0.6020000000000039
55,55.006,587.3295358348151,1.0,0,0.0,test5,p12,0,1,1,0,0.9,-55.006
0,0.505,261.6255653,-17.5,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.472916667,-0.505
1,1.01,293.6647679,-17.5,0,0.0,stim_maj_1_a,p13,0,0,0,1,0.472916667,-1.01
2,1.506,329.6275569,-17.5,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.472916667,-1.506
3,2.009,349.2282314,-17.5,1,3.021,stim_maj_1_a,p13,1,0,0,1,0.710416667,1.012
4,2.755,391.995436,-17.5,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.116666667,-2.755
5,2.88,349.2282314,-17.5,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.116666667,-2.88
6,3.005,329.6275569,1.0,1,3.021,stim_maj_1_a,p13,0,0,1,1,0.472916667,0.016000000000000014
7,3.505,440.0,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.472916667,-3.505
8,4.001,293.6647679,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,1,0.472916667,-4.001
9,4.513,391.995436,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.710416667,-4.513
10,5.26,440.0,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-5.26
11,5.51,391.995436,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-5.51
12,5.76,349.2282314,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-5.76
13,6.01,329.6275569,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,1,0.235416667,-6.01
14,6.26,349.2282314,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-6.26
15,6.51,329.6275569,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-6.51
16,6.761,293.6647679,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-6.761
17,7.011,261.6255653,17.5,1,7.69,stim_maj_1_a,p13,1,0,1,1,1.422916667,0.6790000000000003
18,8.502,391.995436,17.5,0,0.0,stim_maj_1_a,p13,0,1,0,1,0.472916667,-8.502
19,9.014,440.0,17.5,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-9.014
20,9.264,391.995436,17.5,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-9.264
21,9.511,349.2282314,17.5,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-9.511
22,9.751,391.995436,17.5,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-9.751
23,10.001,659.2551138,17.5,0,0.0,stim_maj_1_a,p13,0,0,0,1,0.472916667,-10.001
24,10.503,523.2511306,17.5,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.472916667,-10.503
25,11.01,391.995436,17.5,0,0.0,stim_maj_1_a,p13,0,0,0,1,0.472916667,-11.01
26,11.504,349.2282314,17.5,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-11.504
27,11.751,329.6275569,17.5,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-11.751
28,12.001,349.2282314,17.5,0,0.0,stim_maj_1_a,p13,1,0,0,1,0.472916667,-12.001
29,12.5,587.3295358,17.5,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.472916667,-12.5
30,13.0,329.6275569,17.5,0,0.0,stim_maj_1_a,p13,0,0,0,1,0.472916667,-13.0
31,13.5,523.2511306,17.5,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.472916667,-13.5
32,14.004,293.6647679,17.5,0,0.0,stim_maj_1_a,p13,0,0,0,1,0.472916667,-14.004
33,14.501,493.8833013,17.5,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.472916667,-14.501
34,15.008,523.2511306,17.5,0,0.0,stim_maj_1_a,p13,0,0,0,1,0.947916667,-15.008
35,16.008,261.6255653,1.0,1,16.655,stim_maj_1_a,p13,1,1,1,1,0.116666667,0.647000000000002
36,16.133,293.6647679,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.116666667,-16.133
37,16.258,329.6275569,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.116666667,-16.258
38,16.389,349.2282314,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.116666667,-16.389
39,16.514,329.6275569,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.116666667,-16.514
40,16.639,293.6647679,1.0,1,16.655,stim_maj_1_a,p13,0,0,0,0,0.116666667,0.01600000000000179
41,16.764,329.6275569,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.116666667,-16.764
42,16.889,261.6255653,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.116666667,-16.889
43,17.014,440.0,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,1,0.710416667,-17.014
44,17.76,440.0,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-17.76
45,18.01,391.995436,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,1,0.710416667,-18.01
46,18.76,349.2282314,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-18.76
47,19.01,329.6275569,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,1,0.710416667,-19.01
48,19.758,349.2282314,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-19.758
49,20.004,329.6275569,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,1,0.710416667,-20.004
50,20.753,293.6647679,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-20.753
51,21.003,261.6255653,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,1,0.472916667,-21.003
52,21.514,195.997718,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.472916667,-21.514
53,22.009,261.6255653,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,1,0.235416667,-22.009
54,22.255,293.6647679,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-22.255
55,22.505,329.6275569,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-22.505
56,22.755,293.6647679,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-22.755
57,23.005,261.6255653,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,1,0.947916667,-23.005
58,24.001,391.995436,1.0,0,0.0,stim_maj_1_a,p13,0,1,0,1,0.235416667,-24.001
59,24.264,329.6275569,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-24.264
60,24.513,293.6647679,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-24.513
61,24.763,329.6275569,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-24.763
62,25.013,261.6255653,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,1,0.235416667,-25.013
63,25.26,349.2282314,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-25.26
64,25.507,329.6275569,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-25.507
65,25.757,349.2282314,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-25.757
66,26.009,440.0,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,1,0.472916667,-26.009
67,26.507,391.995436,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.947916667,-26.507
68,27.513,369.9944227,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-27.513
69,27.763,293.6647679,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.235416667,-27.763
70,28.005,523.2511306,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,1,0.472916667,-28.005
71,28.504,493.8833013,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,0,0.472916667,-28.504
72,29.007,440.0,1.0,0,0.0,stim_maj_1_a,p13,0,0,0,1,0.947916667,-29.007
