,time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,time_difference
39,12.501,523.2511306,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-12.501
40,12.765,587.3295358,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-12.765
41,13.001,659.2551138,1,0,0.0,stim_maj_3_a,p01,0,0,0,1,-13.001
42,13.251,391.995436,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-13.251
43,13.501,523.2511306,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-13.501
44,13.751,587.3295358,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-13.751
45,14.0,659.2551138,1,0,0.0,stim_maj_3_a,p01,0,0,0,1,-14.0
46,14.141,698.4564629,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-14.141
47,14.25,587.3295358,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-14.25
48,14.39,659.2551138,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-14.39
49,14.515,523.2511306,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-14.515
50,15.001,391.995436,1,0,0.0,stim_maj_3_a,p01,0,0,0,1,-15.001
51,15.501,523.2511306,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-15.501
52,16.001,261.6255653,1,0,0.0,stim_maj_3_a,p01,1,1,1,1,-16.001
53,17.0,293.6647679,1,0,0.0,stim_maj_3_a,p01,0,0,0,1,-17.0
54,18.005,329.6275569,1,0,0.0,stim_maj_3_a,p01,0,0,0,1,-18.005
55,19.002,349.2282314,1,0,0.0,stim_maj_3_a,p01,0,0,1,1,-19.002
56,20.002,349.2282314,1,0,0.0,stim_maj_3_a,p01,0,0,0,1,-20.002
57,20.501,329.6275569,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-20.501
58,21.001,293.6647679,1,0,0.0,stim_maj_3_a,p01,0,0,0,1,-21.001
59,21.514,391.995436,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-21.514
60,22.015,329.6275569,1,0,0.0,stim_maj_3_a,p01,0,0,0,1,-22.015
61,22.514,293.6647679,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-22.514
62,22.765,329.6275569,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-22.765
63,23.013,261.6255653,1,0,0.0,stim_maj_3_a,p01,0,0,0,1,-23.013
64,24.509,391.995436,23,0,0.0,stim_maj_3_a,p01,0,1,1,1,-24.509
65,24.759,329.6275569,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-24.759
66,25.009,440.0,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-25.009
67,25.51,391.995436,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-25.51
68,26.01,349.2282314,23,0,0.0,stim_maj_3_a,p01,0,0,0,1,-26.01
69,26.51,329.6275569,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-26.51
70,26.76,293.6647679,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-26.76
71,27.008,391.995436,23,0,0.0,stim_maj_3_a,p01,0,0,0,1,-27.008
72,27.258,440.0,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-27.258
73,27.509,349.2282314,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-27.509
74,27.759,391.995436,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-27.759
75,28.009,329.6275569,23,0,0.0,stim_maj_3_a,p01,0,0,0,1,-28.009
76,28.258,349.2282314,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-28.258
77,28.508,391.995436,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-28.508
78,29.008,391.995436,23,0,0.0,stim_maj_3_a,p01,0,0,0,1,-29.008
79,29.506,349.2282314,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-29.506
80,30.006,329.6275569,1,1,30.772,stim_maj_3_a,p01,1,0,1,1,0.7659999999999982
81,30.256,349.2282314,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-30.256
82,30.506,391.995436,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-30.506
83,30.756,440.0,1,1,30.772,stim_maj_3_a,p01,0,0,0,0,0.015999999999998238
84,31.006,293.6647679,1,0,0.0,stim_maj_3_a,p01,0,0,0,1,-31.006
85,31.506,261.6255653,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-31.506
86,32.005,523.2511306,1,0,0.0,stim_maj_3_a,p01,0,1,0,1,-32.005
87,32.504,493.8833013,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-32.504
88,32.754,523.2511306,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-32.754
89,33.004,587.3295358,1,0,0.0,stim_maj_3_a,p01,0,0,0,1,-33.004
90,33.504,523.2511306,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-33.504
91,33.754,493.8833013,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-33.754
92,34.004,523.2511306,1,0,0.0,stim_maj_3_a,p01,0,0,1,1,-34.004
93,35.008,523.2511306,1,0,0.0,stim_maj_3_a,p01,0,0,0,1,-35.008
94,35.259,587.3295358,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-35.259
95,35.509,493.8833013,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-35.509
96,35.759,523.2511306,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-35.759
97,36.009,587.3295358,1,0,0.0,stim_maj_3_a,p01,0,0,0,1,-36.009
98,36.259,391.995436,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-36.259
99,36.508,659.2551138,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-36.508
100,36.758,391.995436,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-36.758
101,37.008,698.4564629,1,0,0.0,stim_maj_3_a,p01,0,0,0,1,-37.008
102,37.258,391.995436,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-37.258
103,37.508,783.990872,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-37.508
104,38.006,659.2551138,1,0,0.0,stim_maj_3_a,p01,0,0,0,1,-38.006
105,38.256,587.3295358,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-38.256
106,38.506,523.2511306,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-38.506
107,38.756,587.3295358,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-38.756
108,39.005,493.8833013,1,0,0.0,stim_maj_3_a,p01,0,0,0,1,-39.005
109,39.504,523.2511306,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-39.504
110,40.505,391.995436,1,0,0.0,stim_maj_3_a,p01,0,1,1,1,-40.505
111,41.005,329.6275569,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-41.005
112,41.505,440.0,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-41.505
113,42.003,293.6647679,1,0,0.0,stim_maj_3_a,p01,1,0,0,1,-42.003
114,42.503,329.6275569,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-42.503
115,42.761,349.2282314,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-42.761
116,43.011,391.995436,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-43.011
117,43.51,195.997718,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-43.51
118,44.01,261.6255653,1,0,0.0,stim_maj_3_a,p01,0,0,0,1,-44.01
119,44.51,293.6647679,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-44.51
120,44.761,329.6275569,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-44.761
121,45.011,349.2282314,1,0,0.0,stim_maj_3_a,p01,0,0,0,1,-45.011
122,45.261,391.995436,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-45.261
123,45.514,329.6275569,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-45.514
124,45.763,349.2282314,1,0,0.0,stim_maj_3_a,p01,0,0,0,0,-45.763
125,46.013,293.6647679,23,0,0.0,stim_maj_3_a,p01,0,0,1,1,-46.013
126,46.263,329.6275569,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-46.263
127,46.508,349.2282314,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-46.508
128,46.758,391.995436,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-46.758
129,47.008,261.6255653,23,0,0.0,stim_maj_3_a,p01,0,0,0,1,-47.008
130,48.002,523.2511306,23,0,0.0,stim_maj_3_a,p01,1,1,0,1,-48.002
131,48.252,587.3295358,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-48.252
132,48.502,659.2551138,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-48.502
133,48.752,523.2511306,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-48.752
134,49.016,391.995436,23,0,0.0,stim_maj_3_a,p01,0,0,0,1,-49.016
135,49.266,659.2551138,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-49.266
136,49.516,587.3295358,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-49.516
137,49.766,523.2511306,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-49.766
138,50.016,587.3295358,23,0,0.0,stim_maj_3_a,p01,0,0,0,1,-50.016
139,50.265,659.2551138,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-50.265
140,50.514,698.4564629,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-50.514
141,50.764,587.3295358,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-50.764
142,51.014,391.995436,23,0,0.0,stim_maj_3_a,p01,0,0,0,1,-51.014
143,51.264,698.4564629,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-51.264
144,51.514,659.2551138,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-51.514
145,51.763,587.3295358,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-51.763
146,52.014,659.2551138,23,0,0.0,stim_maj_3_a,p01,0,0,0,1,-52.014
147,52.262,523.2511306,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-52.262
148,52.512,880.0,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-52.512
149,52.776,783.990872,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-52.776
150,53.011,698.4564629,23,0,0.0,stim_maj_3_a,p01,0,0,0,1,-53.011
151,53.261,659.2551138,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-53.261
152,53.511,587.3295358,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-53.511
153,53.761,523.2511306,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-53.761
154,54.011,391.995436,23,0,0.0,stim_maj_3_a,p01,0,0,0,1,-54.011
155,54.26,440.0,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-54.26
156,54.51,493.8833013,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-54.51
157,54.761,391.995436,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-54.761
158,55.011,523.2511306,23,0,0.0,stim_maj_3_a,p01,0,0,0,1,-55.011
159,56.509,261.6255653,23,0,0.0,stim_maj_3_a,p01,1,1,0,1,-56.509
160,57.009,261.6255653,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-57.009
161,57.509,293.6647679,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-57.509
162,58.009,293.6647679,23,0,0.0,stim_maj_3_a,p01,0,0,0,1,-58.009
163,58.508,329.6275569,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-58.508
164,58.758,349.2282314,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-58.758
165,59.007,391.995436,23,0,0.0,stim_maj_3_a,p01,0,0,0,1,-59.007
166,59.507,349.2282314,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-59.507
167,59.754,391.995436,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-59.754
168,60.004,440.0,23,0,0.0,stim_maj_3_a,p01,0,0,0,1,-60.004
169,60.504,391.995436,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-60.504
170,61.001,349.2282314,23,0,0.0,stim_maj_3_a,p01,0,0,0,1,-61.001
171,61.501,329.6275569,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-61.501
172,61.756,293.6647679,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-61.756
173,62.006,261.6255653,23,0,0.0,stim_maj_3_a,p01,0,0,0,0,-62.006
0,0.5,523.2511306,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-0.5
1,0.75,493.8833013,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-0.75
2,1.005,523.2511306,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-1.005
3,1.255,587.3295358,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-1.255
4,1.504,622.2539674,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-1.504
5,1.752,391.995436,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-1.752
6,2.004,415.3046976,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-2.004
7,2.253,466.1637615,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-2.253
8,2.503,415.3046976,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-2.503
9,2.753,349.2282314,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-2.753
10,3.003,698.4564629,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-3.003
11,3.262,622.2539674,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-3.262
12,3.512,587.3295358,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-3.512
13,3.762,523.2511306,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-3.762
14,4.012,493.8833013,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-4.012
15,4.261,830.6093952,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-4.261
16,4.511,783.990872,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-4.511
17,4.761,698.4564629,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-4.761
18,5.011,622.2539674,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-5.011
19,5.261,587.3295358,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-5.261
20,5.511,523.2511306,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-5.511
21,5.761,493.8833013,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-5.761
22,6.01,523.2511306,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-6.01
23,6.26,587.3295358,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-6.26
24,6.51,622.2539674,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-6.51
25,6.885,587.3295358,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-6.885
26,7.01,523.2511306,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-7.01
27,7.135,587.3295358,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-7.135
28,7.259,523.2511306,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-7.259
29,8.259,523.2511306,1,1,9.024,stim_min_3_b,p01,1,1,1,1,0.7649999999999988
30,8.509,493.8833013,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-8.509
31,8.759,523.2511306,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-8.759
32,9.009,391.995436,1,1,9.024,stim_min_3_b,p01,0,0,0,1,0.014999999999998792
33,9.511,622.2539674,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-9.511
34,10.259,587.3295358,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-10.259
35,10.508,523.2511306,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-10.508
36,10.758,587.3295358,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-10.758
37,11.008,391.995436,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-11.008
38,11.508,698.4564629,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-11.508
39,12.257,622.2539674,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-12.257
40,12.507,587.3295358,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-12.507
41,12.756,523.2511306,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-12.756
42,13.006,783.990872,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-13.006
43,13.506,523.2511306,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-13.506
44,14.006,698.4564629,23,0,0.0,stim_min_3_b,p01,1,0,1,1,-14.006
45,14.256,622.2539674,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-14.256
46,14.505,587.3295358,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-14.505
47,14.755,493.8833013,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-14.755
48,15.005,493.8833013,23,0,0.0,stim_min_3_b,p01,0,0,0,1,-15.005
49,15.262,523.2511306,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-15.262
50,16.012,261.6255653,1,0,0.0,stim_min_3_b,p01,0,1,1,1,-16.012
51,16.512,293.6647679,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-16.512
52,17.012,311.1269837,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-17.012
53,17.502,261.6255653,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-17.502
54,18.002,415.3046976,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-18.002
55,18.265,415.3046976,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-18.265
56,18.515,415.3046976,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-18.515
57,18.75,415.3046976,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-18.75
58,19.0,293.6647679,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-19.0
59,19.75,293.6647679,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-19.75
60,20.016,391.995436,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-20.016
61,20.25,391.995436,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-20.25
62,20.5,391.995436,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-20.5
63,20.764,391.995436,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-20.764
64,21.014,261.6255653,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-21.014
65,21.764,415.3046976,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-21.764
66,22.014,391.995436,1,0,0.0,stim_min_3_b,p01,1,0,1,1,-22.014
67,22.261,415.3046976,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-22.261
68,22.511,349.2282314,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-22.511
69,22.761,391.995436,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-22.761
70,23.01,311.1269837,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-23.01
71,23.51,261.6255653,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-23.51
72,24.008,391.995436,1,0,0.0,stim_min_3_b,p01,0,1,1,1,-24.008
73,25.008,261.6255653,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-25.008
74,25.758,293.6647679,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-25.758
75,26.008,311.1269837,23,0,0.0,stim_min_3_b,p01,0,0,1,1,-26.008
76,26.761,349.2282314,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-26.761
77,27.009,391.995436,23,0,0.0,stim_min_3_b,p01,0,0,0,1,-27.009
78,28.008,415.3046976,23,0,0.0,stim_min_3_b,p01,0,0,0,1,-28.008
79,29.007,391.995436,1,0,0.0,stim_min_3_b,p01,0,0,1,1,-29.007
80,29.764,349.2282314,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-29.764
81,30.009,311.1269837,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-30.009
82,30.757,293.6647679,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-30.757
83,31.022,261.6255653,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-31.022
84,32.009,523.2511306,1,0,0.0,stim_min_3_b,p01,0,1,0,1,-32.009
85,32.509,587.3295358,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-32.509
86,33.009,622.2539674,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-33.009
87,33.507,523.2511306,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-33.507
88,34.007,783.990872,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-34.007
89,35.514,523.2511306,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-35.514
90,36.014,830.6093952,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-36.014
91,37.502,523.2511306,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-37.502
92,38.002,783.990872,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-38.002
93,38.765,698.4564629,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-38.765
94,39.015,622.2539674,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-39.015
95,39.266,587.3295358,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-39.266
96,39.5,523.2511306,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-39.5
97,40.516,391.995436,1,0,0.0,stim_min_3_b,p01,1,1,1,1,-40.516
98,41.016,349.2282314,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-41.016
99,41.514,391.995436,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-41.514
100,42.015,415.3046976,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-42.015
101,42.512,440.0,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-42.512
102,43.01,391.995436,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-43.01
103,43.509,440.0,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-43.509
104,44.006,466.1637615,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-44.006
105,44.506,493.8833013,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-44.506
106,45.006,415.3046976,1,1,45.537,stim_min_3_b,p01,1,0,1,1,0.5309999999999988
107,45.506,493.8833013,1,1,45.537,stim_min_3_b,p01,0,0,0,0,0.030999999999998806
108,46.006,523.2511306,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-46.006
109,46.505,391.995436,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-46.505
110,47.004,261.6255653,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-47.004
111,48.25,195.997718,1,0,0.0,stim_min_3_b,p01,1,1,0,1,-48.25
112,48.5,261.6255653,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-48.5
113,48.75,311.1269837,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-48.75
114,49.0,293.6647679,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-49.0
115,49.25,195.997718,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-49.25
116,49.5,293.6647679,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-49.5
117,49.766,349.2282314,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-49.766
118,50.016,311.1269837,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-50.016
119,50.506,391.995436,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-50.506
120,51.003,246.9416506,1,0,0.0,stim_min_3_b,p01,0,0,0,1,-51.003
121,51.503,391.995436,1,0,0.0,stim_min_3_b,p01,0,0,0,0,-51.503
122,52.003,261.6255653,23,0,0.0,stim_min_3_b,p01,1,0,1,1,-52.003
123,52.251,195.997718,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-52.251
124,52.514,261.6255653,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-52.514
125,52.764,311.1269837,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-52.764
126,53.014,293.6647679,23,0,0.0,stim_min_3_b,p01,0,0,0,1,-53.014
127,53.264,195.997718,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-53.264
128,53.504,293.6647679,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-53.504
129,53.754,349.2282314,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-53.754
130,54.004,311.1269837,23,0,0.0,stim_min_3_b,p01,1,0,0,1,-54.004
131,54.254,195.997718,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-54.254
132,54.504,311.1269837,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-54.504
133,54.754,293.6647679,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-54.754
134,55.003,261.6255653,23,0,0.0,stim_min_3_b,p01,0,0,0,1,-55.003
135,56.502,391.995436,23,0,0.0,stim_min_3_b,p01,1,1,0,1,-56.502
136,56.752,369.9944227,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-56.752
137,57.002,391.995436,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-57.002
138,57.501,195.997718,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-57.501
139,58.001,261.6255653,23,0,0.0,stim_min_3_b,p01,0,0,0,1,-58.001
140,58.5,311.1269837,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-58.5
141,59.014,293.6647679,23,0,0.0,stim_min_3_b,p01,0,0,0,1,-59.014
142,59.514,349.2282314,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-59.514
143,60.014,311.1269837,23,0,0.0,stim_min_3_b,p01,0,0,0,1,-60.014
144,60.514,261.6255653,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-60.514
145,60.764,246.9416506,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-60.764
146,61.014,261.6255653,23,0,0.0,stim_min_3_b,p01,0,0,0,1,-61.014
147,61.514,130.8127827,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-61.514
148,62.013,195.997718,23,0,0.0,stim_min_3_b,p01,0,0,0,1,-62.013
149,62.513,195.997718,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-62.513
150,63.013,261.6255653,23,0,0.0,stim_min_3_b,p01,0,0,0,0,-63.013
0,0.016,523.2511306,1,0,0.0,stim_min_1_a,p01,0,0,0,0,-0.016
1,0.263,493.8833013,1,0,0.0,stim_min_1_a,p01,0,0,0,0,-0.263
2,0.513,523.2511306,1,0,0.0,stim_min_1_a,p01,0,0,0,0,-0.513
3,1.012,391.995436,1,0,0.0,stim_min_1_a,p01,0,0,0,1,-1.012
4,1.513,415.3046976,1,0,0.0,stim_min_1_a,p01,0,0,0,0,-1.513
5,2.014,523.2511306,1,0,0.0,stim_min_1_a,p01,0,0,0,1,-2.014
6,2.264,493.8833013,1,0,0.0,stim_min_1_a,p01,0,0,0,0,-2.264
7,2.514,523.2511306,1,0,0.0,stim_min_1_a,p01,0,0,0,0,-2.514
8,3.015,587.3295358,1,0,0.0,stim_min_1_a,p01,1,0,1,1,-3.015
9,3.515,391.995436,1,0,0.0,stim_min_1_a,p01,0,0,0,0,-3.515
10,4.015,523.2511306,1,0,0.0,stim_min_1_a,p01,0,0,0,1,-4.015
11,4.265,493.8833013,1,0,0.0,stim_min_1_a,p01,0,0,0,0,-4.265
12,4.514,523.2511306,1,0,0.0,stim_min_1_a,p01,0,0,0,0,-4.514
13,5.009,587.3295358,23,0,0.0,stim_min_1_a,p01,0,0,1,1,-5.009
14,5.508,349.2282314,23,0,0.0,stim_min_1_a,p01,0,0,0,0,-5.508
15,5.758,391.995436,23,0,0.0,stim_min_1_a,p01,0,0,0,0,-5.758
16,6.008,415.3046976,23,0,0.0,stim_min_1_a,p01,0,0,0,1,-6.008
17,6.258,391.995436,23,0,0.0,stim_min_1_a,p01,0,0,0,0,-6.258
18,6.508,349.2282314,23,0,0.0,stim_min_1_a,p01,0,0,0,0,-6.508
19,7.008,311.1269837,23,0,0.0,stim_min_1_a,p01,0,0,0,1,-7.008
20,8.008,261.6255653,1,0,0.0,stim_min_1_a,p01,1,1,1,1,-8.008
21,9.009,391.995436,1,0,0.0,stim_min_1_a,p01,0,0,0,1,-9.009
