Column1,onset_sec,note,velocity,offset,duration,freq,boundary,changable_notes
342,57.66666667,65,80,57.98125,0.314583333,349.2282314,0,0
344,58,67,80,59.26458333,1.264583333,391.995436,0,1
346,59.33333333,65,80,59.64791667,0.314583333,349.2282314,0,0
348,59.66666667,63,80,59.98125,0.314583333,311.1269837,0,0
350,60,62,80,60.31458333,0.314583333,293.6647679,0,1
352,60.33333333,63,80,60.64791667,0.314583333,311.1269837,0,0
354,60.66666667,65,80,60.98125,0.314583333,349.2282314,0,0
356,61,63,80,61.31458333,0.314583333,311.1269837,0,1
358,61.33333333,62,80,61.64791667,0.314583333,293.6647679,0,0
360,61.66666667,60,80,61.98125,0.314583333,261.6255653,0,0
362,62,59,80,62.31458333,0.314583333,246.9416506,0,1
364,62.33333333,60,80,62.64791667,0.314583333,261.6255653,0,0
366,62.66666667,62,80,62.98125,0.314583333,293.6647679,0,0
368,63,60,80,63.94791667,0.947916667,261.6255653,0,1
